Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss
28-12-2022,17.8,20.9,19.4,95,10.9,0
29-12-2022,18.7,21,19.4,96,24.4,0
30-12-2022,18.3,20,19.1,99,66.7,0
31-12-2022,19,19.6,19.3,98,4.5,0
01-01-2023,17.8,21.7,19.6,93,31.4,0
02-01-2023,17.6,22,20.2,96,1.6,0
03-01-2023,18.4,22.1,19.5,96,4.1,0.6
04-01-2023,18.4,23,20.4,90,10.8,0
05-01-2023,18.8,24.4,21.3,81,10.33774296,0.4
06-01-2023,19.4,26.9,22.4,72,7.8,2.8
07-01-2023,20.5,26.6,22.2,79,0,6.4
08-01-2023,18.7,24.6,21.2,88,0.7,5
09-01-2023,18.8,25.2,21.6,88,5.5,3.7
10-01-2023,19,26.2,22.4,83,1.5,2.7
11-01-2023,18.8,26.7,21.9,83,0,5
12-01-2023,18.5,26.7,22,85,3.9,4.7
13-01-2023,18.6,25.8,21.3,88,10.33774296,2.5
14-01-2023,18,26.2,21.51795008,85.83150868,10.33774296,3.1
15-01-2023,18,27.5,21.8,82,10.33774296,4.5
16-01-2023,18.3,25.6,21.2,84,0,7.3
17-01-2023,18.5,24,20.9,90,2,3.1
18-01-2023,18.4,24.1,20.9,90,3.2,1.5
19-01-2023,18.7,24,20.6,90,0,0.1
20-01-2023,18.4,24.6,20.9,87,10.33774296,0
21-01-2023,18.6,25.3,21.3,86,0.1,2.1
22-01-2023,19.4,27.3,22.1,82,0.1,3.2
23-01-2023,19.7,24.8,21.7,86,1.2,6.6
24-01-2023,18.2,26.7,20.9,85,3,0.5
25-01-2023,18.7,21.7,19.5,98,6.8,4.5
26-01-2023,17.3,22.8,20.2,90,17.3,0
27-01-2023,18.2,22.6,20.8,93,1,0
28-01-2023,19.6,20.6,20,96,14,0
29-01-2023,18.8,21.2,20.2,97,39.1,0
30-01-2023,19.2,23.7,21,93,3.4,0
31-01-2023,19,24.2,21.2,92,10.33774296,0
01-02-2023,19.2,23.1,20.9,91,10.4,0.3
02-02-2023,19.2,23.7,21,87,1.1,1.1
03-02-2023,18.9,23.7,20.7,87,4.9,0.1
04-02-2023,18.9,23,20.6,86,10.33774296,0
05-02-2023,19.4,26.1,21.6,75,10.33774296,0
06-02-2023,19.2,26.8,21.7,80,10.33774296,4
07-02-2023,20,25.9,21.6,86,1.3,2.2
08-02-2023,19.4,24.1,21.5,86,0.6,2.4
09-02-2023,20,22.7,20.4,87,10.33774296,0.3
10-02-2023,19.6,22.7,20.9,89,6.3,0
11-02-2023,19.6,20.8,19.9,98,10.4,0.5
12-02-2023,18.4,20.4,19,99,84.6,0
13-02-2023,18.3,24,20.9,88,30.8,0
14-02-2023,19.2,23.8,21.1,92,19.5,0.4
15-02-2023,18.6,25.6,21.2,86,13.5,0.1
16-02-2023,19,21.4,19.9,96,25.8,3.4
17-02-2023,19.1,21.4,20.3,96,5.6,0
18-02-2023,18.4,24.8,20.7,93,13,0
19-02-2023,17.6,25.5,20.4,90,23,4.9
20-02-2023,18.8,26.3,22,78,9,2.9
21-02-2023,19.4,23.8,20.7,91,10.33774296,5.2
22-02-2023,19,20.6,19.6,98,7.3,2.1
23-02-2023,19.2,20.8,20.1,98,31.1,0
24-02-2023,19.2,21.2,19.8,100,59,0
25-02-2023,19.2,20.9,20.1,99,51,0
26-02-2023,18.8,21,19.8,98,36.2,0
27-02-2023,18.8,20.5,19.3,100,76.5,0
28-02-2023,18.5,21.4,19.6,96,26.5,0
01-03-2023,18.3,22.9,19.4,97,3.2,0
02-03-2023,18.4,20.2,18.8,98,25.7,0.2
03-03-2023,18.6,25.2,21,86,22.7,0
04-03-2023,18,22,20.1,94,7.7,4
05-03-2023,18.6,23.8,20,94,16.3,0
06-03-2023,18.9,25.8,21.7,82,10.3,0
07-03-2023,18.4,26.6,21.5,82,0,6.1
08-03-2023,18.2,24.9,20.5,90,0,6.4
09-03-2023,18.6,26,21.6,88,10.33774296,3.2
10-03-2023,19,25,21.3,89,45.5,3.3
11-03-2023,18.5,24.4,21,90,10.8,2.3
12-03-2023,19,25.3,21,86,0.4,4.8
13-03-2023,18.5,25.9,21.3,84,16.4,1.8
14-03-2023,18.6,23.6,21.2,91,0,5.4
15-03-2023,19,22.6,20.6,95,3.1,1.5
16-03-2023,18,27.2,21.9,85,10.33774296,0
17-03-2023,18.8,25,21,88,0,7
18-03-2023,18.4,26.3,21.7,87,15.4,3.5
19-03-2023,19,28.2,22.1,86,8.5,4.6
20-03-2023,19.3,24.6,21.4,92,1.6,5.9
21-03-2023,18.4,27.4,22.1,87,37.5,2.2
22-03-2023,19.2,26.4,22.2,92,2,5.8
23-03-2023,20.2,26.9,23.2,90,16.8,1.8
24-03-2023,19.8,26.9,21.7,92,1.5,4.1
25-03-2023,19.1,26.8,21.4,90,2.5,3.7
26-03-2023,19.4,27,21.7,89,3.9,3.3
27-03-2023,18.4,26.9,21.3,88,23.7,3.8
28-03-2023,19.4,26.2,22.2,85,2,2.5
29-03-2023,19.5,25.3,21.4,89,0,3.2
30-03-2023,19.2,25.5,21.8,84,16.8,3.9
31-03-2023,19.4,27.2,21.8,89,0,3.3
01-04-2023,19.5,25,21.7,85,23.8,4.2
02-04-2023,19.2,27.6,22.2,83,4.5,0.3
03-04-2023,18.2,26.4,21.6,80,10.33774296,6.6
04-04-2023,18.6,26.5,21.8,78,0,6.9
05-04-2023,18.8,28,22.1,77,10.33774296,7.8
06-04-2023,18,27,21.4,69,1,8.2
07-04-2023,18.4,27,22.2,74,0,6.3
08-04-2023,19,27.4,21.7,82,0.1,7.6
09-04-2023,19,26.1,21.5,86,2.8,6.3
10-04-2023,19.6,26,22,82,25.5,5.8
11-04-2023,18.8,27.6,22.5,85,1,3.7
12-04-2023,19.2,27.4,22,84,10.33774296,8.6
13-04-2023,19,26.3,22.2,82,2,5.2
14-04-2023,19.4,26.2,21.6,88,0,1.8
15-04-2023,19,27.2,22.4,84,5.3,2.5
16-04-2023,19,26.8,22.4,84,1.2,5.9
17-04-2023,19.4,27.2,23,82,10.33774296,4.1
18-04-2023,20.4,26.8,22.6,88,0.4,6.3
19-04-2023,20,26,22,90,6.4,4.7
20-04-2023,20.4,26,21.7,94,11.7,4.1
21-04-2023,19.8,25.5,21.8,94,11.3,1.2
22-04-2023,19.1,28.6,23.2,83,9.7,1.3
23-04-2023,19.6,26.6,21.7,90,0.1,6.4
24-04-2023,19.2,27.4,21.7,92,16.9,4.6
25-04-2023,18.7,25.6,21.5,91,11.4,5.6
26-04-2023,19.2,25.6,21.5,90,7,4
27-04-2023,19.6,26.5,22.2,90,0.4,3.8
28-04-2023,19,26.8,22.3,89,23.5,5
29-04-2023,19,26,22.2,88,14.2,7
30-04-2023,19.4,27,22.5,90,0.1,3.1
01-05-2023,19.4,25.8,22.1,88,61.9,5.9
02-05-2023,19.6,27.3,22.5,86,5.4,5.2
03-05-2023,19.8,26.2,22.2,94,0.1,8.3
04-05-2023,19.6,25.2,21.3,94,86.4,2
05-05-2023,20.1,26,22.1,92,10.4,1.3
06-05-2023,20.2,24.9,21.5,94,18.5,3.1
07-05-2023,19.7,25,21.5,94,1.6,0
08-05-2023,20.3,25.8,21.9,94,3.3,1.8
09-05-2023,19.5,27.5,22.7,86,25.6,0.2
10-05-2023,19,29.2,23,80,10.33774296,2.9
11-05-2023,19.7,27.8,23.2,87,0,6.6
12-05-2023,21.2,29.2,24.3,75,0,3.5
13-05-2023,20.2,27.4,22.5,88,0,10
14-05-2023,17.8,27.3,22.6,77,31.9,4.3
15-05-2023,18.3,26.7,22.2,80,0,7.4
16-05-2023,18.5,26.6,22.1,80,0,7.2
17-05-2023,18.8,26.8,22.2,82,0,8.2
18-05-2023,19.3,25.6,21.6,87,0,7.8
19-05-2023,19.2,26.4,22.1,85,0,2.3
20-05-2023,19.6,26.1,22.4,86,0,3.4
21-05-2023,19.5,26.6,22,86,0,3
22-05-2023,18.3,26.3,22,86,10.1,3.9
23-05-2023,19,26.2,22.5,84,0.6,6.4
24-05-2023,19,26.6,22.1,82,0,6.5
25-05-2023,18.4,26.6,22.4,84,0,6.4
26-05-2023,19,26.7,22.6,82,21.5,7.2
27-05-2023,19.4,26,21.6,90,0,5
28-05-2023,19.3,26.1,21.9,89,2.3,2.3
29-05-2023,19.3,26.6,22,88,2.5,5.8
30-05-2023,18.6,27.1,22.4,81,12,3.9
31-05-2023,18,27.5,22.2,78,0,5.1
01-06-2023,18.4,27.2,21.9,83,0,8.8
02-06-2023,18.8,27.8,22.7,80,0,7.7
03-06-2023,19.3,26.8,23,83,0,5.9
04-06-2023,19.4,27,22.1,85,10.33774296,3.3
05-06-2023,19.8,26.2,22.1,87,33.5,5.7
06-06-2023,20,23.5,21,95,0.1,4.9
07-06-2023,18.6,26,22,89,9,0
08-06-2023,18.6,27.8,22.4,87,0,1.9
09-06-2023,18.5,27.2,22.2,85,0.2,5.6
10-06-2023,18.3,25.6,21.5,87,0.1,6.1
11-06-2023,18.2,26.8,21.6,72,0,4.1
12-06-2023,18.3,28.4,22.9,81,0,7.1
13-06-2023,19.2,28.6,23,82,0,8.5
14-06-2023,19,25.8,21.5,89,8.5,6.9
15-06-2023,18.6,28.2,23.2,79,0.1,3.7
16-06-2023,19,24.8,20.6,94,0,7.9
17-06-2023,19,24.8,21.2,87,5.5,0
18-06-2023,19.2,27,22.5,81,10.33774296,0
19-06-2023,19.3,25.6,21.2,94,5.3,8.3
20-06-2023,18.7,26.2,22.2,83,6.9,3.1
21-06-2023,19.4,25.8,21.6,87,0,5
22-06-2023,19.2,26.6,22.1,83,0,4
23-06-2023,19.2,25.8,21.7,91,5.3,5.6
24-06-2023,18.6,26.8,22.1,85,2,1.8
25-06-2023,18.6,26.9,21.8,88,10.33774296,6.8
26-06-2023,18.4,26.9,21.9,80,0,7.1
27-06-2023,18,26.8,21.3,83,0,7.3
28-06-2023,19,26.8,22,85,0,5.5
29-06-2023,19.4,25.8,22,89,10.33774296,6.6
30-06-2023,20.4,25.6,22.2,88,10.33774296,6.8
01-07-2023,20.3,25.8,22.3,87,5.4,1.8
02-07-2023,19.1,27,22.3,80,10.33774296,2.4
03-07-2023,18.2,27,22.2,82,10.33774296,7.3
04-07-2023,18.4,26,21.3,86,0,7.9
05-07-2023,18.8,26,21.8,86,10.33774296,7
06-07-2023,19.4,24.8,21.2,94,4.5,5.7
07-07-2023,19,24.3,20.5,91,10.33774296,0.9
08-07-2023,18.5,24,20.5,95,16.4,1
09-07-2023,18.4,26.3,21.4,86,13.2,0
10-07-2023,19.2,28.2,23,74,10.33774296,5
11-07-2023,18.2,26.2,21.8,83,10.33774296,5.9
12-07-2023,18.3,26.2,21.7,81,10.33774296,6.9
13-07-2023,18.6,25.6,21.4,80,0,5.8
14-07-2023,17.8,24.5,20.4,89,0,7.3
15-07-2023,19.3,25.6,21.6,89,1.4,3.3
16-07-2023,18,26.6,21.1,86,0,4.6
17-07-2023,18,26.2,21.6,83,0,6.7
18-07-2023,17.3,28.2,22.5,66,0,7
19-07-2023,16.9,27,21,78,0,8.8
20-07-2023,17,26.8,21.1,70,0,9.5
21-07-2023,17.9,27,21.8,78,0,7.4
22-07-2023,19.6,25.1,21.8,83,0,5.7
23-07-2023,18.2,25.5,21.3,84,0,3.3
24-07-2023,18.4,27,21.4,81,0,6.2
25-07-2023,18.4,25.8,21.1,88,10.33774296,7.2
26-07-2023,18.6,24.8,20.9,91,4.7,1.8
27-07-2023,17.6,26.2,21.5,82,4.5,1.7
28-07-2023,18,26.2,21.4,79,10.33774296,6
29-07-2023,18,24.7,21.2,82,10.33774296,7
30-07-2023,18,25.6,21,84,0,3.9
31-07-2023,17.4,26.6,21.3,78,0,4.8
01-08-2023,17.4,28.4,23.2,68,0,8.5
02-08-2023,19,26.2,21.7,82,0,10
03-08-2023,18.6,26.6,21.9,82,0.6,1.1
04-08-2023,18.2,27.9,22.5,80,2.4,6.4
05-08-2023,18,27.4,22,80,10.33774296,7.8
06-08-2023,18.4,26.4,21.3,86,0,6.2
07-08-2023,19,25.3,21.6,82,0,6.3
08-08-2023,18.8,26.4,21.8,81,0,4.3
09-08-2023,18.4,25.6,21.7,82,10.33774296,6.1
10-08-2023,17,26.8,20.7,76,0,4.7
11-08-2023,17,26.5,21.6,80,10.33774296,10
12-08-2023,17.4,25.8,21.2,76,0,6.6
13-08-2023,16.9,26.4,20.6,69,0,6.3
14-08-2023,16.8,26.7,21.2,73,0,7.8
15-08-2023,17.4,27.8,21.6,72,10.33774296,8.4
16-08-2023,16,28.4,22.1,70,0,8.4
17-08-2023,17.4,26.7,21.5,73,10.33774296,9.3
18-08-2023,17.2,26.8,21.1,77,0,7.7
19-08-2023,16.7,26.5,21.1,76,0,8.5
20-08-2023,16.5,27.2,21.6,82,0,7.6
21-08-2023,17.8,25.8,21.5,76,10.33774296,6
22-08-2023,16.8,25.9,20.7,80,0,4.7
23-08-2023,17.3,27.6,21.4,80,0,6.2
24-08-2023,17.9,27.4,21.7,78,0,7.2
25-08-2023,18.6,27.4,22.3,78,0,5
26-08-2023,18,27.1,21.5,86,1.2,6.2
27-08-2023,18,26.7,21,86,0,4.7
28-08-2023,17.7,26,20.8,86,2.4,5.2
29-08-2023,16.6,26.8,20.8,75,10.33774296,5.5
30-08-2023,16.8,28.3,21.6,76,0,6.6
31-08-2023,17.4,27.2,21.9,72,0,7.2
01-09-2023,17,27,21.5,74,0,6.6
02-09-2023,17.4,25.7,21.3,78,0,5.8
03-09-2023,17.2,27.3,21.2,72,0,5
04-09-2023,16.5,26.8,20.7,73,0,9.5
05-09-2023,16,27.7,21.6,69,0,6.5
06-09-2023,16.8,28.2,21.7,75,0,8.2
07-09-2023,17.6,27.4,22.3,79,0,7.1
08-09-2023,18.4,28.7,21.9,80,0,8.3
09-09-2023,18,26.4,21.6,82,0,6.3
10-09-2023,17.4,26.7,20.9,77,0,4.7
11-09-2023,16,28.3,21.5,76,0.1,4.9
12-09-2023,17.2,30.4,22.7,74,0,6
13-09-2023,17.5,27.1,21.4,80,0,7
14-09-2023,17.2,27.2,20.8,75,0,7.8
15-09-2023,16.3,27.6,21.9,75,0,6.5
16-09-2023,15.8,26.9,21.8,82,0,4.7
17-09-2023,18.4,26.7,21.4,86,0.7,3.8
18-09-2023,20,26.9,22.9,80,0.5,3.5
19-09-2023,20.4,24.8,21.7,90,1.6,5.4
20-09-2023,18.4,27,21.9,79,0.1,1.3
21-09-2023,18.5,29.8,22.5,75,10.33774296,3.9
22-09-2023,17,28.3,22,67,0.5,8.1
23-09-2023,17.2,26.1,21.2,75,0,9
24-09-2023,17.4,28.8,21.6,76,0,5.8
25-09-2023,17.7,28.6,23,74,0,6.7
26-09-2023,17.5,28.3,22.2,69,10.33774296,7.2
27-09-2023,17.4,29.4,23.1,65,0,6.2
28-09-2023,18.3,30.8,24.2,58,0,8
29-09-2023,18,31.1,24.7,63,0,8.7
30-09-2023,17.2,28.7,21.9,79,0,8.4
01-10-2023,18.4,28.8,21.8,78,3.7,6.2
02-10-2023,16.8,27.3,21.2,76,0.1,8
03-10-2023,14.8,28.3,21.9,79,0,8
04-10-2023,17.7,29,22.5,80,0.1,7.1
05-10-2023,18.4,31,23,80,10.33774296,7.2
06-10-2023,17.6,28,22.2,76,4.7,7.1
07-10-2023,18.6,27.7,22.8,82,0,7.2
08-10-2023,19,30,22.9,78,0,6
09-10-2023,19.8,31,24.4,69,0,7.6
10-10-2023,20,29.2,23.2,74,2.2,7.6
11-10-2023,18.8,27.9,22.8,83,10.33774296,5
12-10-2023,18.2,29.4,23,75,0.5,4.5
13-10-2023,19.4,29.3,23.3,76,0.5,4.3
14-10-2023,19.2,26.7,22.4,81,0,5.4
15-10-2023,19.6,27.5,23.1,79,2.4,3.6
16-10-2023,19.2,31.6,24.3,71,0,2.4
17-10-2023,19.4,30.8,24.2,74,0,7.3
18-10-2023,20,30.8,23.8,70,0,7.7
19-10-2023,18.9,31.1,24.4,68,0,8.5
20-10-2023,19.6,28.6,22.4,80,0,8.2
21-10-2023,19,29.3,22.8,80,36,5
22-10-2023,19.6,28,23.1,78,7.6,6.2
23-10-2023,18.67801939,25.90331108,21.51795008,85.83150868,10.33774296,3.808420209
24-10-2023,19.8,27,22.6,82,0,5.5
25-10-2023,19.3,26.2,21.9,88,14.8,3.7
26-10-2023,18.4,30.2,23.1,76,6,4.2
27-10-2023,19,30,23.4,74,0,8.2
28-10-2023,18.6,30.6,23.3,72,0,8.3
29-10-2023,18.8,30.8,23.9,64,0,9.5
30-10-2023,18.1,29,23.2,76,0,8.8
31-10-2023,19.1,28.3,22.9,84,10.33774296,7.6
01-11-2023,19.4,27.8,22.7,85,7.8,5
02-11-2023,19.2,27.2,22.4,87,0.2,4
03-11-2023,19.2,27.5,22.6,89,2.3,4.3
04-11-2023,19.4,26.4,22.1,90,24.5,2.7
05-11-2023,19.7,26.4,21.8,93,46.8,3
06-11-2023,19.4,28.3,23.1,85,3.9,1
07-11-2023,19.8,27.8,23.3,84,0,6.3
08-11-2023,19.6,28.4,23.2,85,0,5.2
09-11-2023,19.4,27.8,23.1,82,10.33774296,6.4
10-11-2023,20,27.6,23.1,83,10.33774296,6.2
11-11-2023,20,26.6,22.7,87,0.3,6
12-11-2023,19.6,26,21.7,87,0.4,2.1
13-11-2023,18.7,28,23.1,86,0,2.5
14-11-2023,20.2,27.2,22.2,91,0.1,5.8
15-11-2023,19.8,27,22.4,87,40.9,3.6
16-11-2023,19.6,26.7,22.2,88,0.4,3
17-11-2023,20,26.9,22.8,87,41.5,3.3
18-11-2023,20.1,27.6,22.2,87,2,1.2
19-11-2023,19.1,27.6,23.3,82,1.7,2.8
20-11-2023,18.8,26.8,23.2,85,0,5.3
21-11-2023,19.8,26.7,22.8,87,0.4,3.8
22-11-2023,19.2,26.9,22.7,88,8.4,3.3
23-11-2023,20,25,22.2,90,44,1.3
24-11-2023,19.7,26.8,21.9,91,0,0
25-11-2023,19.2,23,20.6,94,24.7,2
26-11-2023,18.2,26.4,22.1,86,0.7,0
27-11-2023,19.4,24.4,21.6,90,10.33774296,3.2
28-11-2023,19.3,25.4,21.1,93,0,0
29-11-2023,19,27.8,22.8,88,26.2,1.2
30-11-2023,20.2,27.4,22.1,92,65.6,4.7
01-12-2023,19.6,23.6,20.9,88,28.9,1.1
02-12-2023,19.4,25.9,22.3,88,5,0
03-12-2023,19,25.9,21.7,91,6,3.7
04-12-2023,19.4,23.2,20.3,91,32.6,1.1
05-12-2023,18.7,26.4,22,88,6.7,0
06-12-2023,19.1,25.8,22.3,89,7.6,2.3
07-12-2023,19.6,27.5,23.4,86,3,2.7
08-12-2023,21.2,26.3,22.5,90,0,2.7
09-12-2023,19.8,26.4,22.2,88,4.6,1.5
10-12-2023,20,26.4,22.8,88,0.3,1.2
11-12-2023,19.8,27,22.7,86,0,1
12-12-2023,20,28.6,22.8,79,0,3.6
13-12-2023,19,28.2,23,79,0,7.9
14-12-2023,18.8,28.8,23.1,75,0,4.7
15-12-2023,18.8,27.4,22.6,75,0,7.6
16-12-2023,18.8,27.3,22.9,78,0,5.5
17-12-2023,19.2,27.6,22.9,78,0,5
18-12-2023,19.7,27.4,22.3,81,0,5.6
19-12-2023,18,28,21.8,71,0.2,4.2
20-12-2023,18,28.4,22.3,62,0,6.2
21-12-2023,17.6,27.8,22.8,64,0,8.4
22-12-2023,19,27.4,22.9,74,0,8.1
23-12-2023,19.8,27.6,23.3,79,0,4.6
24-12-2023,19.6,26.8,22.8,86,0,3.6
25-12-2023,20.3,26,22,88,18.5,1.5
26-12-2023,19.6,25.2,21.8,90,2.2,2.2
27-12-2023,19.2,25.9,22.2,88,9.2,0
28-12-2023,18.8,26.7,22.6,89,29.7,0.2
29-12-2023,18.4,27.4,22.8,91,8.3,4.5
30-12-2023,20.6,25.8,21.7,92,3,2.8
31-12-2023,19.7,25.6,21.6,92,13.3,0
