Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2016-04-08,"23,4","33,8","30,5",75.0,,"2,5",5.0,20.0,2.0,SE
2016-04-09,"24,6",33,29,85.0,,"8,7",4.0,340.0,2.0,N 
2016-04-10,24,34,"30,4",75.0,"5,5","3,7",4.0,350.0,2.0,NW
2016-04-11,26,"32,4","27,8",85.0,"9,5","5,7",4.0,190.0,2.0,SE
2016-04-12,"22,8","34,4","30,2",71.0,"37,1",,5.0,200.0,2.0,S 
2016-04-13,"23,8","33,8",30,72.0,0,"5,2",4.0,350.0,3.0,N 
2016-04-14,"23,6","34,4","30,6",69.0,,"5,1",4.0,330.0,2.0,NW
2016-04-15,"24,2","33,2","29,3",77.0,,"7,5",5.0,300.0,2.0,N 
2016-04-16,"23,8","34,4","30,7",72.0,"6,5","4,8",4.0,130.0,2.0,SE
2016-04-17,"23,8","32,4","28,6",84.0,0,"6,1",5.0,350.0,2.0,N 
2016-04-18,24,33,"29,5",81.0,0,"2,3",5.0,320.0,2.0,NW
2016-04-19,25,"34,8",31,74.0,"2,5","4,7",4.0,130.0,2.0,SE
2016-04-20,"25,2","34,6","30,8",75.0,0,5,5.0,340.0,2.0,N 
2016-04-21,25,"34,7","30,8",73.0,,"5,7",5.0,340.0,2.0,N 
2016-04-22,"24,8","34,2","30,5",72.0,0,"4,6",5.0,340.0,2.0,N 
2016-04-23,"23,8",34,"29,6",75.0,"45,5","6,7",6.0,320.0,2.0,NW
2016-04-24,"23,8",34,"30,4",72.0,,"6,6",8.0,320.0,3.0,NW
2016-04-25,24,"34,6","30,3",72.0,,"5,3",3.0,140.0,2.0,SE
2016-04-26,"24,6","34,6","30,6",73.0,,"3,7",4.0,300.0,2.0,SE
2016-04-27,"24,4","34,6","30,3",73.0,,"6,7",3.0,130.0,2.0,NW
2016-04-28,"24,6",35,"31,4",67.0,,,6.0,340.0,2.0,N 
2016-04-29,"24,8","33,6","29,7",75.0,,"9,7",4.0,310.0,2.0,NW
2016-04-30,"24,4","33,7",30,75.0,"12,5","3,7",3.0,350.0,2.0,N 
2016-05-01,25,"34,4","30,5",71.0,0,"2,3",5.0,300.0,2.0,NW
2016-05-02,"24,4",35,31,70.0,,"6,8",5.0,320.0,2.0,SE
2016-05-03,"24,8",35,"31,2",71.0,,,3.0,100.0,2.0,E 
2016-05-04,"25,2",33,"28,5",85.0,0,6,4.0,300.0,1.0,N 
2016-05-05,"24,8","34,2","28,8",81.0,"12,3","0,2",4.0,350.0,2.0,NW
2016-05-06,"23,8","33,6","30,1",76.0,"6,5","5,5",4.0,130.0,2.0,SE
2016-05-07,"24,6","32,8","28,8",81.0,,"2,3",4.0,110.0,2.0,E 
2016-05-08,"23,6","33,8",30,73.0,"4,8","2,2",4.0,330.0,2.0,SE
2016-05-09,"24,2","33,6",30,75.0,,"7,1",2.0,120.0,1.0,SE
2016-05-10,"24,8","34,2","30,3",76.0,0,"0,5",6.0,350.0,3.0,N 
2016-05-11,"25,4","34,6","29,7",76.0,5,"7,6",3.0,340.0,2.0,SE
2016-05-12,"25,4","33,6","28,9",82.0,"9,8","6,5",3.0,300.0,2.0,SE
2016-05-13,"24,4","34,2",30,74.0,5,"2,2",4.0,330.0,2.0,N 
2016-05-14,"25,6","33,8","29,5",80.0,"1,4","4,3",4.0,300.0,2.0,SE
2016-05-15,"25,4","33,6","27,4",86.0,"27,7","5,5",3.0,20.0,1.0,N 
2016-05-16,24,"32,2","29,4",79.0,32,"3,7",2.0,130.0,1.0,SE
2016-05-17,"25,4",34,"30,5",75.0,,"1,7",3.0,340.0,1.0,N 
2016-05-18,"25,2","34,8","30,7",73.0,,"4,4",3.0,310.0,1.0,SE
2016-05-19,"25,2","34,2","30,4",74.0,,"4,5",5.0,330.0,2.0,NW
2016-05-20,"25,2","32,2",30,78.0,,"4,1",2.0,140.0,1.0,N 
2016-05-21,"23,4","33,2","28,1",79.0,35,"1,3",4.0,130.0,2.0,S 
2016-05-22,24,"33,2","30,4",69.0,0,"0,3",3.0,160.0,2.0,N 
2016-05-23,"23,8","33,6","30,4",69.0,,"2,7",3.0,170.0,2.0,S 
2016-05-24,"23,2","31,4","29,2",71.0,"13,5",1,4.0,190.0,2.0,S 
2016-05-25,27,"33,2","28,4",79.0,"0,1",0,4.0,190.0,2.0,N 
2016-05-26,"24,4",32,"28,8",72.0,"13,7",1,5.0,180.0,2.0,SW
2016-05-27,"24,2",33,"28,7",80.0,"1,2","1,2",3.0,120.0,1.0,NW
2016-05-28,24,"29,8","26,6",86.0,"11,2","1,3",2.0,70.0,1.0,N 
2016-05-29,"24,2",33,"29,1",71.0,16,0,5.0,170.0,3.0,S 
2016-05-30,"24,4","33,4","27,6",82.0,"2,9","3,9",4.0,330.0,2.0,NW
2016-05-31,24,"33,8","30,4",68.0,"16,4",3,4.0,330.0,2.0,N 
2016-06-01,"23,4","33,6","29,5",66.0,,"4,7",5.0,300.0,2.0,NW
2016-06-02,23,29,"27,1",82.0,"1,8","4,7",4.0,140.0,2.0,SE
2016-06-03,"24,4","34,4","31,2",60.0,17,"1,4",3.0,240.0,2.0,SE
2016-06-04,"22,4","34,2","30,5",61.0,,"8,4",5.0,160.0,2.0,S 
2016-06-05,23,"34,6",31,64.0,,"9,4",3.0,170.0,2.0,SE
2016-06-06,"23,6","34,4","30,3",69.0,0,"7,9",4.0,340.0,2.0,SE
2016-06-07,"23,2","34,2","30,5",71.0,,"8,6",3.0,330.0,1.0,SE
2016-06-08,"24,2","34,8","30,8",60.0,,"5,6",3.0,140.0,1.0,S 
2016-06-09,22,"34,4","30,6",60.0,0,7,5.0,320.0,2.0,NW
2016-06-10,"21,8","35,2","30,7",62.0,,"10,5",3.0,340.0,2.0,N 
2016-06-11,23,"34,2","30,2",70.0,,10,4.0,10.0,2.0,N 
2016-06-12,"23,2","33,6","28,5",74.0,0,"7,3",3.0,130.0,2.0,E 
2016-06-13,"23,6","34,8","29,6",70.0,"2,1","5,9",3.0,330.0,2.0,N 
2016-06-14,23,"32,8",29,71.0,"4,8","4,6",4.0,340.0,2.0,S 
2016-06-15,"23,6",33,"29,8",65.0,,"6,9",6.0,200.0,2.0,S 
2016-06-16,24,31,"27,9",75.0,1,"1,3",5.0,140.0,2.0,SE
2016-06-17,23,"30,2","26,3",74.0,"3,2","0,1",4.0,130.0,2.0,E 
2016-06-18,"23,2","32,2","28,8",67.0,"1,1",0,4.0,120.0,2.0,NW
2016-06-19,23,"34,6","29,5",66.0,,"2,8",5.0,250.0,2.0,W 
2016-06-20,"23,6","33,6","29,4",63.0,,"6,6",8.0,240.0,2.0,S 
2016-06-21,"23,6","30,4","28,5",69.0,"1,7","2,8",10.0,250.0,2.0,SE
2016-06-22,"23,8","34,8","31,1",58.0,"1,6","1,3",6.0,270.0,2.0,S 
2016-06-23,"25,2",31,"27,7",73.0,0,"6,4",5.0,180.0,3.0,S 
2016-06-24,"25,6","30,6","29,1",60.0,"8,9","1,7",6.0,170.0,3.0,S 
2016-06-25,"27,2","33,6","29,9",54.0,"0,1",0,8.0,160.0,4.0,S 
2016-06-26,26,"33,6","31,4",55.0,,"3,3",8.0,180.0,4.0,S 
2016-06-27,"25,8",34,"31,6",57.0,,"4,1",6.0,180.0,4.0,S 
2016-06-28,"26,8",33,"30,9",60.0,0,"7,2",6.0,160.0,4.0,S 
2016-06-29,23,"33,2","30,6",62.0,,"1,5",4.0,180.0,2.0,S 
2016-06-30,"24,7","35,4",31,63.0,,"0,5",4.0,180.0,2.0,N 
2016-07-01,23,"35,6","31,9",56.0,0,"3,8",4.0,200.0,2.0,S 
2016-07-02,"22,6","36,6","31,4",58.0,,"9,3",5.0,170.0,2.0,S 
2016-07-03,"23,2","35,6","31,1",60.0,,10,4.0,320.0,2.0,NW
2016-07-04,"23,6",36,"30,7",68.0,,"8,4",5.0,290.0,2.0,SE
2016-07-05,"23,8","34,4","30,9",62.0,,"4,4",5.0,170.0,2.0,S 
2016-07-06,23,"34,2","26,6",77.0,13,7,4.0,130.0,2.0,S 
2016-07-07,"22,2","30,6",27,75.0,"5,8",0,4.0,80.0,2.0,S 
2016-07-08,"22,4",34,"30,1",67.0,"6,4","1,2",3.0,190.0,1.0,S 
2016-07-09,24,"33,8","29,5",74.0,,4,3.0,250.0,1.0,SE
2016-07-10,"22,8","36,4","30,5",62.0,"2,5","5,5",5.0,200.0,3.0,S 
2016-07-11,"25,8",34,"31,6",57.0,0,"3,1",5.0,260.0,3.0,SW
2016-07-12,"23,8","33,8",31,61.0,,"7,7",4.0,170.0,2.0,S 
2016-07-13,"24,2","34,6","29,9",67.0,,"8,2",4.0,180.0,2.0,SE
2016-07-14,"24,6","31,2","28,5",67.0,1,"4,2",7.0,170.0,4.0,S 
2016-07-15,"23,4","32,4",29,66.0,,"1,4",8.0,180.0,3.0,S 
2016-07-16,"22,8","33,2","28,3",74.0,,"4,6",4.0,310.0,2.0,SE
2016-07-17,"23,4",33,"28,6",72.0,,"2,9",6.0,330.0,3.0,NW
2016-07-18,"23,8","33,8","26,6",86.0,"2,8","6,2",3.0,130.0,1.0,E 
2016-07-19,"22,8","31,2","27,8",78.0,"1,5","0,2",4.0,330.0,1.0,SE
2016-07-20,23,"31,5","27,2",77.0,"0,1","2,5",4.0,220.0,2.0,NW
2016-07-21,"22,4","33,6",30,60.0,"2,2","0,4",4.0,200.0,3.0,S 
2016-07-22,"23,6","34,6","30,3",64.0,,"4,2",3.0,340.0,2.0,N 
2016-07-23,"23,4",33,"28,6",74.0,"1,3","8,3",2.0,340.0,1.0,N 
2016-07-24,"23,6",32,"27,9",76.0,"3,2","5,8",3.0,130.0,1.0,SE
2016-07-25,"23,4","32,2","29,3",71.0,,"0,6",2.0,300.0,1.0,SE
2016-07-26,"23,2",32,"28,7",74.0,0,"1,6",3.0,150.0,1.0,N 
2016-07-27,"21,8","35,2","30,8",62.0,,"0,3",3.0,10.0,2.0,N 
2016-07-28,"20,8","33,8","29,2",58.0,,"9,1",5.0,160.0,2.0,S 
2016-07-29,"19,6","34,8","29,8",59.0,,"4,8",3.0,130.0,2.0,SE
2016-07-30,"21,8","34,6","30,4",61.0,,"5,3",3.0,120.0,2.0,SE
2016-07-31,"22,6",34,"30,7",62.0,0,"5,2",8.0,320.0,3.0,NW
2016-08-01,"21,1",35,"30,5",54.0,,"10,3",3.0,230.0,2.0,S 
2016-08-02,"24,2","35,2","31,8",44.0,,,4.0,260.0,3.0,SW
2016-08-03,"22,8","34,6","31,6",50.0,,"8,3",4.0,180.0,2.0,S 
2016-08-04,"28,6","34,4","31,8",51.0,,"8,1",5.0,200.0,3.0,S 
2016-08-05,"23,2","36,2","31,9",55.0,0,"5,8",4.0,170.0,2.0,N 
2016-08-06,"24,2","33,4","30,8",58.0,,"8,9",9.0,200.0,4.0,S 
2016-08-07,"24,2","33,4","29,1",66.0,,"8,1",7.0,170.0,4.0,S 
2016-08-08,24,"34,4","30,6",60.0,"1,9","4,3",5.0,170.0,2.0,S 
2016-08-09,"26,2",34,"30,2",60.0,,"6,8",5.0,180.0,3.0,S 
2016-08-10,"24,4","32,8","29,1",62.0,,"5,5",7.0,240.0,4.0,S 
2016-08-11,"24,4","33,6","30,2",60.0,"2,7","1,3",4.0,180.0,3.0,S 
2016-08-12,"26,2",32,"29,6",63.0,,"4,6",5.0,200.0,2.0,SW
2016-08-13,23,"33,6","30,3",58.0,"14,2","1,3",5.0,190.0,3.0,S 
2016-08-14,"26,2",33,31,54.0,1,"1,6",5.0,200.0,2.0,S 
2016-08-15,"24,6","31,6","28,9",68.0,"1,6","1,7",8.0,220.0,3.0,SW
2016-08-16,"24,2","33,4","31,6",56.0,"10,5","3,1",5.0,250.0,3.0,SW
2016-08-17,"25,6",34,"30,4",64.0,,"6,7",4.0,220.0,2.0,SW
2016-08-18,"24,6","34,4","30,5",61.0,"3,2","6,7",4.0,230.0,2.0,SW
2016-08-19,25,"34,2",31,57.0,"1,5",7,6.0,250.0,3.0,SW
2016-08-20,25,"34,6","31,4",57.0,0,5,7.0,170.0,3.0,S 
2016-08-21,"23,6","35,2","30,9",60.0,,"9,9",4.0,190.0,2.0,S 
2016-08-22,"23,6",35,"30,4",60.0,0,"7,7",5.0,180.0,3.0,S 
2016-08-23,"24,4","31,2","28,1",76.0,,"3,8",3.0,230.0,2.0,W 
2016-08-24,"23,2","25,6","24,2",98.0,"33,3","1,9",3.0,110.0,1.0,SE
2016-08-25,"23,4","30,4","27,2",78.0,"37,8",0,4.0,260.0,2.0,NW
2016-08-26,"23,8","30,2","28,4",72.0,"7,6",0,3.0,180.0,1.0,N 
2016-08-27,"23,4","33,2","29,3",67.0,"12,1",0,5.0,160.0,2.0,S 
2016-08-28,"23,4","33,8","29,4",69.0,,"4,6",3.0,270.0,2.0,SW
2016-08-29,"23,6","34,2","30,2",62.0,,"4,9",5.0,220.0,3.0,S 
2016-08-30,24,"32,8","28,1",74.0,0,"5,7",5.0,180.0,2.0,S 
2016-08-31,"23,8","29,6","26,8",86.0,"8,5",1,3.0,120.0,1.0,SE
2016-09-01,"21,8",33,"29,6",66.0,"1,1",0,4.0,330.0,2.0,N 
2016-09-02,"23,8",33,"28,2",76.0,,9,5.0,250.0,2.0,NW
2016-09-03,22,"33,2","29,2",67.0,"1,6","3,2",6.0,250.0,2.0,S 
2016-09-04,"23,8","33,8","30,3",64.0,,9,4.0,270.0,2.0,SW
2016-09-05,"23,4","33,4","30,2",62.0,,"4,3",5.0,240.0,2.0,SW
2016-09-06,23,"30,4","27,7",72.0,0,"7,1",5.0,190.0,3.0,S 
2016-09-07,"22,6","30,8","28,6",72.0,"8,6",0,3.0,180.0,1.0,S 
2016-09-08,24,"30,4","26,9",85.0,,0,4.0,160.0,1.0,SE
2016-09-09,23,"33,2","29,1",68.0,"7,7","0,1",3.0,140.0,2.0,SW
2016-09-10,"21,6",34,"30,1",60.0,,"3,6",4.0,250.0,2.0,SE
2016-09-11,"20,2","33,6","29,7",60.0,,"9,5",6.0,340.0,3.0,SW
2016-09-12,"22,2",33,"29,7",63.0,"2,6",8,6.0,200.0,2.0,S 
2016-09-13,"22,6","33,6","30,4",59.0,,"6,1",6.0,160.0,2.0,S 
2016-09-14,"24,8","33,6","30,8",56.0,"0,8","3,8",8.0,200.0,4.0,S 
2016-09-15,24,"33,6","29,4",60.0,0,7,8.0,240.0,4.0,S 
2016-09-16,"25,4","34,4","31,1",55.0,,"5,7",5.0,180.0,2.0,S 
2016-09-17,"24,4","31,4",29,66.0,"3,5","6,6",5.0,250.0,2.0,S 
2016-09-18,23,"32,8","29,1",68.0,"1,1",1,3.0,210.0,2.0,SW
2016-09-19,24,33,"29,6",62.0,"0,8","5,6",4.0,200.0,2.0,S 
2016-09-20,"22,6","32,4","29,3",63.0,"3,2","5,2",5.0,180.0,2.0,S 
2016-09-21,"24,8","33,4",30,55.0,"0,4","3,4",3.0,340.0,2.0,S 
2016-09-22,"26,6",34,"32,1",52.0,,"1,5",5.0,250.0,2.0,W 
2016-09-23,"22,2","34,2","31,6",53.0,,"6,2",5.0,250.0,3.0,SW
2016-09-24,26,34,"31,6",52.0,,"5,6",4.0,260.0,2.0,SW
2016-09-25,23,34,"30,6",57.0,,9,5.0,240.0,3.0,S 
2016-09-26,"23,6","34,6","31,4",54.0,0,7,5.0,220.0,4.0,SW
2016-09-27,24,34,"29,6",65.0,"1,2","9,2",7.0,260.0,3.0,W 
2016-09-28,"24,4","33,8","30,7",59.0,"1,7","5,6",3.0,250.0,2.0,W 
2016-09-29,"25,2","33,2","30,1",62.0,,3,4.0,200.0,2.0,W 
2016-09-30,26,"34,6","31,9",48.0,"0,8","1,2",7.0,270.0,3.0,W 
2016-10-01,22,35,"31,4",51.0,,"6,9",5.0,170.0,2.0,S 
2016-10-02,"21,4","34,8","31,4",54.0,,"9,5",7.0,180.0,3.0,SW
2016-10-03,22,"34,8","30,5",57.0,,"9,2",3.0,210.0,2.0,SW
2016-10-04,"23,8",35,"31,2",55.0,,7,5.0,250.0,2.0,SW
2016-10-05,"24,2","32,2","29,3",64.0,,"7,6",5.0,200.0,2.0,SW
2016-10-06,"24,8","32,6","29,8",61.0,,"1,3",4.0,230.0,2.0,SW
2016-10-07,"25,6","32,8","29,6",58.0,,"1,5",10.0,170.0,4.0,S 
2016-10-08,"26,4","34,4","30,9",56.0,,,5.0,270.0,3.0,S 
2016-10-09,"24,2","34,2","31,4",54.0,,"5,1",4.0,220.0,2.0,SW
2016-10-10,"23,8","34,4","30,9",59.0,,"6,3",5.0,240.0,2.0,W 
2016-10-11,"24,6","34,4","30,8",59.0,,"7,3",5.0,220.0,2.0,SW
2016-10-12,25,"34,8","31,9",53.0,,"6,9",5.0,190.0,2.0,SW
2016-10-13,25,"35,2","31,9",55.0,,"8,1",4.0,300.0,2.0,SW
2016-10-14,"23,4","33,8","29,3",67.0,,"9,6",3.0,180.0,1.0,S 
2016-10-15,"24,2","35,2","30,3",60.0,"0,5","3,3",6.0,180.0,3.0,S 
2016-10-16,24,"30,6","26,4",86.0,"5,2","4,9",3.0,330.0,1.0,N 
2016-10-17,24,"28,2","25,4",92.0,"18,4",0,3.0,150.0,1.0,NW
2016-10-18,"23,8",31,"26,7",86.0,"50,9",0,2.0,150.0,1.0,E 
2016-10-19,"23,8",28,"25,5",91.0,"25,8","1,2",3.0,140.0,1.0,N 
2016-10-20,"23,2","27,4","25,2",89.0,"14,3",0,3.0,150.0,1.0,N 
2016-10-21,23,"32,2","28,1",73.0,"5,3",0,4.0,140.0,2.0,N 
2016-10-22,"24,4","32,4","29,4",67.0,1,0,3.0,240.0,1.0,N 
2016-10-23,25,"31,2","28,5",70.0,,"0,3",4.0,240.0,2.0,SW
2016-10-24,"23,4","31,8","28,9",67.0,"19,1","0,6",4.0,220.0,2.0,SW
2016-10-25,"23,2","29,6","26,3",90.0,"1,8","2,4",3.0,330.0,1.0,N 
2016-10-26,23,"32,6","29,4",68.0,"20,3","1,9",4.0,220.0,2.0,SW
2016-10-27,"24,2",33,"29,8",69.0,"0,2",4,5.0,60.0,2.0,N 
2016-10-28,"23,6",32,"28,9",73.0,"0,2","5,6",3.0,330.0,2.0,NW
2016-10-29,"23,2","31,4",27,85.0,,6,5.0,330.0,2.0,NW
2016-10-30,"22,8","29,8","26,7",88.0,"2,7","3,3",4.0,340.0,2.0,SE
2016-10-31,"23,6","32,6","28,4",74.0,,0,5.0,200.0,2.0,S 
2016-11-01,"23,4",34,"29,6",70.0,"1,5",,5.0,170.0,2.0,NW
2016-11-02,"22,8","32,6","27,6",80.0,,"8,2",5.0,270.0,2.0,SE
2016-11-03,23,"30,2","26,9",85.0,"6,5","5,6",3.0,140.0,1.0,SE
2016-11-04,"23,2","30,6","26,5",84.0,"7,9","0,4",7.0,330.0,2.0,N 
2016-11-05,"23,4","30,6","28,1",80.0,"1,1","0,9",3.0,10.0,2.0,N 
2016-11-06,"24,4",31,"28,6",77.0,"3,5","0,8",3.0,320.0,1.0,N 
2016-11-07,"23,6","27,6","23,8",100.0,23,0,3.0,160.0,2.0,SE
2016-11-08,"22,8",32,"27,7",83.0,,0,2.0,310.0,1.0,SE
2016-11-09,"24,2","30,8","27,8",83.0,,"3,9",5.0,80.0,2.0,N 
2016-11-10,"22,8","32,2","28,1",82.0,"4,5","0,9",3.0,140.0,2.0,SE
2016-11-11,23,33,"29,5",73.0,"0,8","6,1",4.0,150.0,2.0,SE
2016-11-12,"23,6","29,6","27,3",84.0,,"8,4",4.0,110.0,2.0,SE
2016-11-13,23,"30,8","26,7",88.0,"5,3",3,3.0,170.0,2.0,N 
2016-11-14,"22,8","30,2","27,3",85.0,"21,3","2,4",3.0,340.0,1.0,N 
2016-11-15,"23,8","31,6","26,8",88.0,"4,2","5,3",4.0,340.0,1.0,N 
2016-11-16,"22,8",32,28,79.0,"51,1","1,6",4.0,130.0,2.0,SE
2016-11-17,"23,6","31,8","27,2",86.0,"21,8","5,2",3.0,300.0,1.0,SE
2016-11-18,24,"31,8","27,7",87.0,"42,9","3,2",4.0,130.0,1.0,N 
2016-11-19,24,32,"27,5",87.0,"1,8","5,2",3.0,320.0,1.0,NW
2016-11-20,"24,2","31,4","28,5",81.0,3,"3,5",3.0,350.0,2.0,N 
2016-11-21,"23,6","33,2","29,3",78.0,,"1,6",4.0,20.0,2.0,N 
2016-11-22,"24,2",33,"29,2",78.0,,"4,6",5.0,310.0,2.0,SE
2016-11-23,"24,2","32,2","27,3",87.0,,"7,4",4.0,350.0,1.0,N 
2016-11-24,"23,4","31,6","28,1",81.0,"31,1","3,2",3.0,330.0,2.0,NW
2016-11-25,"24,2","32,4","29,5",76.0,0,"2,8",3.0,150.0,2.0,N 
2016-11-26,24,"31,8","27,9",82.0,,"5,8",4.0,320.0,2.0,SE
2016-11-27,"24,2",31,"27,4",86.0,,"5,5",4.0,320.0,2.0,SE
2016-11-28,24,"32,2","27,9",83.0,9,"2,6",2.0,160.0,1.0,N 
2016-11-29,24,33,"28,2",81.0,2,"2,1",5.0,320.0,2.0,N 
2016-11-30,23,"31,2",28,80.0,"8,3","2,2",3.0,150.0,2.0,SE
2016-12-01,"23,2","28,2","25,4",92.0,,"1,1",3.0,150.0,2.0,SE
2016-12-02,"23,8",29,"26,7",85.0,"8,2","0,2",2.0,150.0,2.0,SE
2016-12-03,"23,2",28,"25,2",91.0,"9,7","0,2",3.0,330.0,2.0,E 
2016-12-04,23,"29,2","26,5",88.0,"20,3",0,3.0,320.0,1.0,NW
2016-12-05,"23,6","29,6","26,9",88.0,0,"0,1",3.0,70.0,1.0,N 
2016-12-06,"24,2","32,8","28,7",76.0,"16,5","0,8",5.0,160.0,2.0,S 
2016-12-07,"24,2","32,6","29,1",74.0,"13,1","5,7",5.0,160.0,2.0,S 
2016-12-08,"23,2","33,4","29,6",62.0,1,"6,2",5.0,170.0,2.0,S 
2016-12-09,24,"30,4","26,6",80.0,"1,3","8,7",5.0,170.0,2.0,SE
2016-12-10,"22,2","32,2","28,2",70.0,"3,6",0,3.0,150.0,2.0,S 
2016-12-11,"22,2","32,2","28,3",69.0,"0,4",3,7.0,210.0,2.0,N 
2016-12-12,"22,6","29,6","27,5",71.0,,2,3.0,180.0,2.0,SW
2016-12-13,"23,2",31,"27,8",76.0,,"0,8",8.0,330.0,2.0,NW
2016-12-14,23,"30,8",28,77.0,"3,1","3,8",5.0,330.0,3.0,NW
2016-12-15,"22,8","31,8","28,7",69.0,3,,4.0,350.0,2.0,NW
2016-12-16,"21,2","31,8","28,7",71.0,,"8,6",6.0,330.0,2.0,N 
2016-12-17,22,"32,4","27,9",75.0,,"9,6",4.0,120.0,2.0,SE
2016-12-18,22,"31,4","28,2",80.0,"4,5","7,3",3.0,330.0,2.0,N 
2016-12-19,24,"32,2","27,4",83.0,"5,2","6,2",2.0,350.0,1.0,N 
2016-12-20,"23,8","29,4","26,9",84.0,"15,8","4,4",2.0,150.0,1.0,SE
2016-12-21,"23,6","30,2","26,6",85.0,1,0,2.0,130.0,1.0,E 
2016-12-22,23,"28,2",26,90.0,"5,7","0,4",2.0,160.0,1.0,S 
2016-12-23,"23,2",31,"26,7",86.0,"5,5","0,2",3.0,320.0,1.0,S 
2016-12-24,"23,2","30,2",27,84.0,"31,6","4,8",3.0,300.0,2.0,SE
2016-12-25,24,"31,4","27,8",81.0,"0,4","0,7",3.0,100.0,2.0,N 
2016-12-26,"23,6","31,4","27,9",78.0,"10,5","0,3",3.0,160.0,2.0,SE
2016-12-27,"23,4",32,29,72.0,"0,4","2,1",4.0,120.0,3.0,SE
2016-12-28,"23,2","32,8",28,78.0,,"5,7",3.0,120.0,2.0,E 
2016-12-29,"22,8","31,4","27,4",78.0,"8,2","6,1",3.0,70.0,2.0,SE
2016-12-30,"23,4","31,2","28,5",72.0,,"3,4",7.0,90.0,4.0,SE
2016-12-31,"23,2","31,8","29,1",72.0,"0,1","6,2",4.0,140.0,3.0,SE
2017-01-01,"24,4","30,4","28,2",79.0,,"7,6",4.0,130.0,2.0,SE
2017-01-02,"23,2","32,2","27,5",82.0,84,"3,2",3.0,140.0,1.0,SE
2017-01-03,23,31,"26,5",85.0,"3,3",3,3.0,360.0,2.0,S 
2017-01-04,"23,4",26,"24,8",94.0,"35,8","2,6",2.0,160.0,1.0,S 
2017-01-05,"23,4","30,6",26,89.0,"4,7",0,2.0,130.0,1.0,SE
2017-01-06,"23,4",27,25,91.0,"34,4","2,9",3.0,340.0,2.0,E 
2017-01-07,"23,8","29,4","25,6",93.0,"34,5",0,3.0,330.0,1.0,N 
2017-01-08,"23,4",32,"28,2",79.0,"15,3","0,3",3.0,310.0,1.0,N 
2017-01-09,23,"33,4","29,2",69.0,0,3,3.0,180.0,2.0,W 
2017-01-10,"19,4","33,4","28,6",64.0,,"7,2",6.0,160.0,3.0,S 
2017-01-11,21,"32,2","28,1",69.0,,"9,6",3.0,310.0,2.0,SE
2017-01-12,23,31,"27,2",82.0,,"6,2",4.0,310.0,1.0,NW
2017-01-13,"23,4","29,4","27,1",84.0,10,"4,1",5.0,360.0,2.0,NW
2017-01-14,"23,8","30,8","27,5",83.0,0,"0,5",5.0,340.0,2.0,NW
2017-01-15,"22,8","30,4","27,6",79.0,,"5,8",4.0,340.0,2.0,NW
2017-01-16,"22,8","31,2","27,1",78.0,"0,2","6,4",3.0,20.0,1.0,SE
2017-01-17,"22,6",29,26,87.0,2,"6,9",3.0,10.0,2.0,N 
2017-01-18,"22,8","31,2","27,1",83.0,"23,1","2,3",4.0,340.0,2.0,N 
2017-01-19,"22,8","31,2","27,8",81.0,"34,2","4,6",2.0,330.0,1.0,E 
2017-01-20,"23,2","28,6","25,4",93.0,"30,7","5,4",2.0,150.0,1.0,SE
2017-01-21,23,30,"27,6",80.0,"20,7","1,2",4.0,120.0,2.0,SE
2017-01-22,23,"31,6","27,8",82.0,,"2,2",3.0,170.0,1.0,N 
2017-01-23,"23,8","27,6","25,3",91.0,"0,1","4,2",5.0,340.0,2.0,N 
2017-01-24,"22,2","28,2","25,1",87.0,"24,7","0,1",3.0,120.0,2.0,SE
2017-01-25,"22,4",32,"27,8",74.0,"0,5","0,2",6.0,130.0,4.0,S 
2017-01-26,"22,8","31,4","27,9",78.0,,"4,2",5.0,130.0,2.0,SE
2017-01-27,"23,4",31,"27,8",79.0,"0,3","5,9",4.0,130.0,2.0,SE
2017-01-28,"23,6","30,2","27,2",80.0,"5,8","4,5",5.0,100.0,2.0,E 
2017-01-29,"21,6","32,4","28,3",72.0,"1,5","2,4",3.0,160.0,2.0,SE
2017-01-30,"21,6","31,8","28,3",74.0,,"7,5",3.0,350.0,2.0,SE
2017-01-31,"23,6","30,2","27,5",79.0,,"6,5",3.0,10.0,2.0,N 
2017-02-01,"22,4","31,6",28,76.0,,"2,9",4.0,320.0,2.0,NW
2017-02-02,"22,6","33,2","29,4",71.0,,"7,1",3.0,50.0,1.0,SE
2017-02-03,"23,6","31,2","28,1",77.0,0,"6,8",4.0,140.0,2.0,N 
2017-02-04,"23,2",32,"27,5",81.0,,"4,1",3.0,330.0,1.0,N 
2017-02-05,"22,6","31,6","28,1",76.0,"13,6","6,7",5.0,350.0,2.0,N 
2017-02-06,"22,4",32,"28,3",73.0,,"8,8",4.0,340.0,2.0,N 
2017-02-07,"22,2","31,6",28,75.0,,"8,7",4.0,350.0,2.0,N 
2017-02-08,22,"30,4","27,5",79.0,0,"5,6",4.0,130.0,2.0,SE
2017-02-09,"23,4","32,2","28,8",71.0,,"3,5",3.0,340.0,2.0,N 
2017-02-10,23,"31,2","28,2",71.0,,"8,7",3.0,340.0,2.0,N 
2017-02-11,"21,2",32,"28,2",65.0,,"7,8",5.0,130.0,3.0,SE
